artistId,artId,artistName,artTitle,artImage,artPrice,artGenre,artTags,artYear,artRate,purchased
36,588,Filippo Brunelleschi,the-last-judgement-faces-of-righteous-men-1408,https://uploads4.wikiart.org/images/andrei-rublev/the-last-judgement-faces-of-righteous-men-1408.jpg!Large.jpg,93491,religious painting,"Christianity, Last-Judgment, Tree",2020,7,0
8,589,Hildegard of Bingen,the-last-judgement-faces-of-righteous-woman-1408,https://uploads6.wikiart.org/images/andrei-rublev/the-last-judgement-faces-of-righteous-woman-1408.jpg!Large.jpg,55069,religious painting,"Christianity, Last-Judgment, Relief",2019,7,0
45,590,Filippo Lippi,the-last-judgement-hetoimasia-mother-of-god-john-the-baptist-adam-and-eve-the-angels-the-1408,https://uploads6.wikiart.org/images/andrei-rublev/the-last-judgement-hetoimasia-mother-of-god-john-the-baptist-adam-and-eve-the-angels-the-1408.jpg!Large.jpg,69893,religious painting,"Christianity, Eve, Adam, saints-and-apostles, St.-Peter, St.-Paul, Last-Judgment, St.JohntheBaptist, Virgin-Mary, angels-and-archangels, Hetoimasia, Holyplaces, Arch, Byzantinearchitecture, Medievalarchitecture",2018,9,0
30,591,Giotto,e-last-judgement-isaiah-1408,https://uploads6.wikiart.org/images/andrei-rublev/the-last-judgement-isaiah-1408.jpg!Large.jpg,98666,religious painting,"Christianity, Last-Judgment, Isaiah, Tree, Circle",2018,2,0
23,592,Bartolome Bermejo,the-last-judgement-jacob-abraham-and-isaac-in-heaven-1408,https://uploads6.wikiart.org/images/andrei-rublev/the-last-judgement-jacob-abraham-and-isaac-in-heaven-1408.jpg!Large.jpg,57666,religious painting,"Christianity, Isaac, Last-Judgment, Abraham",2019,8,0
33,593,Luca di Tommé,the-last-judgement-jesus-christ-1408,https://uploads3.wikiart.org/images/andrei-rublev/the-last-judgement-jesus-christ-1408.jpg!Large.jpg,72167,religious painting,"Christianity, Jesus-Christ, Last-Judgment, cherubs-and-seraphs",2020,2,0
46,594,Lo Scheggia,the-last-judgement-king-david-1408,https://uploads1.wikiart.org/images/andrei-rublev/the-last-judgement-king-david-1408.jpg!Large.jpg,58773,religious painting,"Christianity, Last-Judgment, David",2018,9,0
27,595,Fayum portrait,the-last-judgement-macarius-of-egypt-1408,https://uploads8.wikiart.org/images/andrei-rublev/the-last-judgement-macarius-of-egypt-1408.jpg!Large.jpg,15575,religious painting,"Christianity, Last-Judgment, St.-Macarius",2018,8,1
13,596,Pietro Lorenzetti,the-last-judgement-mother-of-god-with-angels-1408,https://uploads7.wikiart.org/images/andrei-rublev/the-last-judgement-mother-of-god-with-angels-1408.jpg!Large.jpg,39245,religious painting,"Christianity, Last-Judgment, Virgin-Mary, angels-and-archangels, Arch, Holyplaces, Byzantinearchitecture, Medievalarchitecture",2018,4,1
30,597,Giotto,the-last-judgement-procession-of-the-righteous-to-heaven-1408,https://uploads1.wikiart.org/images/andrei-rublev/the-last-judgement-procession-of-the-righteous-to-heaven-1408.jpg!Large.jpg,60743,religious painting,"Christianity, saints-and-apostles, St.-Peter, St.-Paul, Last-Judgment, Holyplaces, History, Ancienthistory",2019,7,0
13,598,Pietro Lorenzetti,the-last-judgement-sabbas-the-sanctified-1408,https://uploads3.wikiart.org/images/andrei-rublev/the-last-judgement-sabbas-the-sanctified-1408.jpg!Large.jpg,51564,religious painting,"Christianity, Last-Judgment, St.-Sabbas, Tree, Circle",2019,5,0
9,599,Herrad of Landsberg,the-last-judgement-the-souls-of-righteous-1408,https://uploads4.wikiart.org/images/andrei-rublev/the-last-judgement-the-souls-of-righteous-1408.jpg!Large.jpg,19709,religious painting,"Christianity, Last-Judgment",2018,8,1
44,600,Leon Battista Alberti,the-last-judgement-trumpeting-angel-1408,https://uploads7.wikiart.org/images/andrei-rublev/the-last-judgement-trumpeting-angel-1408.jpg!Large.jpg,45181,religious painting,"Christianity, Last-Judgment, angels-and-archangels",2018,3,0
40,601,Fra Angelico,e-last-judgement-символы-четырех-царств-1408,https://uploads4.wikiart.org/images/andrei-rublev/the-last-judgement-символы-четырех-царств-1408.jpg!Large.jpg,14140,religious painting,"Christianity, Last-Judgment",2019,7,1
15,602,Ambrogio Lorenzetti,annunciation,https://uploads6.wikiart.org/images/andrei-rublev/annunciation.jpg!Large.jpg,74812,"religious painting,icon","Christianity, Annunciation, Virgin-Mary, angels-and-archangels, Archangel-Gabriel, Textile",2020,5,0
27,603,Fayum portrait,apostle-paul,https://uploads6.wikiart.org/images/andrei-rublev/apostle-paul.jpg!Large.jpg,73302,"religious painting,icon","Christianity, saints-and-apostles, St.-Paul, Prophet, Facialhair",2019,9,0
35,604,Lorenzo Monaco,presentation-of-jesus-at-the-temple,https://uploads2.wikiart.org/images/andrei-rublev/presentation-of-jesus-at-the-temple.jpg!Large.jpg,54333,"religious painting,icon","Christianity, Virgin-and-Child, St.-Simon, St.Anne, PresentationofJesusattheTemple, Textile",2020,9,0
30,605,Giotto,archangel-michael-1414,https://uploads7.wikiart.org/images/andrei-rublev/archangel-michael-1414.jpg!Large.jpg,50099,"religious painting,icon","Christianity, Archangel-Michael, angels-and-archangels",2021,6,0
20,606,Álvaro Pires de Évora,deposition-to-tomb-1427,https://uploads7.wikiart.org/images/andrei-rublev/deposition-to-tomb-1427.jpg,95346,"religious painting,icon","Christianity, Jesus-Christ",2021,2,0
13,607,Pietro Lorenzetti,holy-gates-1427,https://uploads0.wikiart.org/images/andrei-rublev/holy-gates-1427.jpg!Large.jpg,93920,"religious painting,icon","Christianity, Annunciation, St.-Matthew, St.Luke, St.Mark",2020,5,0
2,608,Orthodox Icons,st-demetrius-of-thessalonica-1427,https://uploads0.wikiart.org/images/andrei-rublev/st-demetrius-of-thessalonica-1427.jpg!Large.jpg,65594,"religious painting,icon","Christianity, saints-and-apostles, St.-Demetrius-of-Thessalonica",2020,9,0
3,609,Andrei Rublev,#NAME?,https://uploads8.wikiart.org/images/ivan-rutkovych/an-icon-of-saint-volodymyr-the-great-1699.jpg,48659,"religious painting,icon","Clothing, Orange, Dress, Pattern, Peach",2020,7,0
3,610,Andrei Rublev,icon-savior-nerukotvornyi-saviour-not-made-by-hands-from-the-zhovkva-iconostasis-1699,https://uploads7.wikiart.org/images/ivan-rutkovych/icon-savior-nerukotvornyi-saviour-not-made-by-hands-from-the-zhovkva-iconostasis-1699.jpg,34693,"religious painting,icon","Carving, Shrine",2018,5,1
44,611,Leon Battista Alberti,icon-savior-nerukotvornyi-saviour-not-made-by-hands-from-the-zhovkva-iconostasis-1699-1(1),https://uploads3.wikiart.org/images/ivan-rutkovych/icon-savior-nerukotvornyi-saviour-not-made-by-hands-from-the-zhovkva-iconostasis-1699-1(1).jpg,97186,"religious painting,icon",Textile,2018,4,0
4,612,Ivan Rutkovych,icon-savior-nerukotvornyi-saviour-not-made-by-hands-from-the-zhovkva-iconostasis-1699-2(1),https://uploads3.wikiart.org/images/ivan-rutkovych/icon-savior-nerukotvornyi-saviour-not-made-by-hands-from-the-zhovkva-iconostasis-1699-2(1).jpg,95540,"religious painting,icon",,2020,5,0
49,613,Nuno Gonçalves,icon-sermon-of-saint-john-the-baptist-1699,https://uploads0.wikiart.org/images/ivan-rutkovych/icon-sermon-of-saint-john-the-baptist-1699.jpg,36866,"religious painting,icon",,2021,1,1
49,614,Nuno Gonçalves,icon-sermon-of-saint-john-the-baptist-1699-1(1),https://uploads5.wikiart.org/images/ivan-rutkovych/icon-sermon-of-saint-john-the-baptist-1699-1(1).jpg,49696,"religious painting,icon",,2021,9,0
34,615,Cennino Cennini,icon-of-moses-and-zacharias-1699,https://uploads8.wikiart.org/images/ivan-rutkovych/icon-of-moses-and-zacharias-1699.jpg,20915,"religious painting,icon",,2019,2,1
21,616,Pisanello,icon-dormition-of-virgin-mary-1699,https://uploads1.wikiart.org/images/ivan-rutkovych/icon-dormition-of-virgin-mary-1699.jpg,13528,"religious painting,icon","Holyplaces, Middleages",2019,7,1
44,617,Leon Battista Alberti,icon-christ-in-the-house-of-matha-and-mary-1699,https://uploads5.wikiart.org/images/ivan-rutkovych/icon-christ-in-the-house-of-matha-and-mary-1699.jpg,13794,"religious painting,icon","New-Testament, Jesus-Christ",2018,8,1
23,618,Bartolome Bermejo,icon-of-archangel-gabriel-1699,https://uploads6.wikiart.org/images/ivan-rutkovych/icon-of-archangel-gabriel-1699.jpg,92487,"religious painting,icon",Prophet,2020,5,0
13,619,Pietro Lorenzetti,on-of-archangel-michael-1699,https://uploads6.wikiart.org/images/ivan-rutkovych/icon-of-archangel-michael-1699.jpg,62846,"religious painting,icon",,2021,4,0
27,620,Fayum portrait,the-crucifixtion-with-scenes-of-christ-s-passion-1699,https://uploads2.wikiart.org/images/ivan-rutkovych/the-crucifixtion-with-scenes-of-christ-s-passion-1699.jpg,52402,"religious painting,icon","New-Testament, Jesus-Christ, Crucifixion",2021,2,0
12,621,Claricia,icon-christ-in-glory-1699,https://uploads1.wikiart.org/images/ivan-rutkovych/icon-christ-in-glory-1699.jpg,88822,"religious painting,icon","Textile, Middleages",2020,9,0
45,622,Filippo Lippi,icon-three-angels-1699,https://uploads7.wikiart.org/images/ivan-rutkovych/icon-three-angels-1699.jpg,80574,"religious painting,icon","Holyplaces, Textile, Middleages",2020,3,0
39,623,Il Sassetta (Stefano di Giovanni),the-royal-gates-of-the-zhovkva-iconostasis-1699,https://uploads5.wikiart.org/images/ivan-rutkovych/the-royal-gates-of-the-zhovkva-iconostasis-1699.jpg,24652,"religious painting,icon",,2020,7,1
25,624,Viking art,maiestas-domini-975,https://uploads4.wikiart.org/images/ende/maiestas-domini-975.jpg!Large.jpg,36350,miniature,,2020,4,1
36,625,Filippo Brunelleschi,beatus-gerona-f3-4,https://uploads8.wikiart.org/00108/images/ende/beatus-gerona-f3-4.jpg!Large.jpg,94804,miniature,Circle,2018,5,0
12,626,Claricia,saint-john-with-the-witness,https://uploads3.wikiart.org/images/ende/saint-john-with-the-witness.jpg!Large.jpg,90157,miniature,,2019,3,0
32,627,Giovanni da Milano,allegorical-conclusion-of-the-christological-cycle-the-bird-and-the-snake,https://uploads3.wikiart.org/images/ende/allegorical-conclusion-of-the-christological-cycle-the-bird-and-the-snake.jpg,59288,miniature,"Bird, Flightlessbird",2021,9,0
44,628,Leon Battista Alberti,,https://uploads0.wikiart.org/00108/images/ende/6.jpg!Large.jpg,31370,miniature,Text,2020,7,1
17,629,Gentile da Fabriano,prologue-on-the-church-portraits-of-the-apostoles-stating-where-they-preached,https://uploads8.wikiart.org/images/ende/prologue-on-the-church-portraits-of-the-apostoles-stating-where-they-preached.jpg!Large.jpg,86263,miniature,Textile,2019,3,0
26,630,Toros Roslin,prologue-on-the-church-the-map-of-the-world,https://uploads1.wikiart.org/images/ende/prologue-on-the-church-the-map-of-the-world.jpg!Large.jpg,69582,miniature,,2019,9,0
19,631,Limbourg brothers,prologue-on-the-synagogue-the-woman-seated-upon-the-beast,https://uploads6.wikiart.org/images/ende/prologue-on-the-synagogue-the-woman-seated-upon-the-beast.jpg!Large.jpg,92204,miniature,"Botany, Mythology",2019,5,0
27,632,Fayum portrait,message-to-the-church-of-ephesus,https://uploads8.wikiart.org/images/ende/message-to-the-church-of-ephesus.jpg!Large.jpg,89470,miniature,Botany,2019,10,0
5,633,Ende,5,https://uploads0.wikiart.org/00108/images/ende/5.jpg!Large.jpg,88252,miniature,,2019,7,0
42,634,Jacopo Bellini,the-opening-of-the-first-four-seals,https://uploads2.wikiart.org/images/ende/the-opening-of-the-first-four-seals.jpg!Large.jpg,60465,miniature,"Textile, History",2021,6,0
26,635,Toros Roslin,3,https://uploads0.wikiart.org/00108/images/ende/3.jpg!Large.jpg,36571,miniature,Text,2018,6,1
6,636,Romanesque Architecture,the-metaphor-of-the-palm-tree,https://uploads5.wikiart.org/images/ende/the-metaphor-of-the-palm-tree.jpg!Large.jpg,34383,miniature,,2021,2,1
19,637,Limbourg brothers,the-fourth-trumpet,https://uploads3.wikiart.org/images/ende/the-fourth-trumpet.jpg!Large.jpg,70323,miniature,Text,2021,6,0
11,638,Alberto Sotio,,https://uploads0.wikiart.org/00108/images/ende/4.jpg!Large.jpg,58132,miniature,"History, Ancienthistory, Textile",2019,8,0
2,639,Orthodox Icons,tale-of-the-powerful-angel-st-john-receives-the-rod-and-measures-the-temple,https://uploads6.wikiart.org/images/ende/tale-of-the-powerful-angel-st-john-receives-the-rod-and-measures-the-temple.jpg!Large.jpg,96009,miniature,"Textile, History",2018,6,0
31,640,Paolo Veneziano,2,https://uploads0.wikiart.org/00108/images/ende/2.jpg!Large.jpg,56166,miniature,"Holyplaces, Textile, History",2020,6,0
12,641,Claricia,decorative-miniature-coreus-and-the-eagle-catching-the-gazelle,https://uploads2.wikiart.org/images/ende/decorative-miniature-coreus-and-the-eagle-catching-the-gazelle.jpg!Large.jpg,68990,miniature,"Text, Font",2020,10,0
35,642,Lorenzo Monaco,the-woman-garbed-by-the-sun-and-the-dragon,https://uploads0.wikiart.org/images/ende/the-woman-garbed-by-the-sun-and-the-dragon.jpg!Large.jpg,53412,miniature,"Textile, Organism",2019,3,0
3,643,Andrei Rublev,1,https://uploads0.wikiart.org/00108/images/ende/1.jpg!Large.jpg,93883,miniature,,2021,5,0
30,644,Giotto,the-fire-of-babylon-and-the-mourning-of-the-kings-and-merchants,https://uploads3.wikiart.org/images/ende/the-fire-of-babylon-and-the-mourning-of-the-kings-and-merchants.jpg!Large.jpg,14625,miniature,Textile,2020,8,1
39,645,Il Sassetta (Stefano di Giovanni),the-triumph-of-the-rider-over-the-beast,https://uploads6.wikiart.org/images/ende/the-triumph-of-the-rider-over-the-beast.jpg!Large.jpg,62030,miniature,Textile,2020,3,0
25,646,Viking art,belshazzar-s-feast,https://uploads3.wikiart.org/images/ende/belshazzar-s-feast.jpg!Large.jpg,89420,miniature,Arch,2021,5,0
9,647,Herrad of Landsberg,adoraci-n-de-la-estatua-de-oro-y-los-tres-j-venes-en-el-horno,https://uploads1.wikiart.org/images/ende/adoraci-n-de-la-estatua-de-oro-y-los-tres-j-venes-en-el-horno.jpg!Large.jpg,39684,miniature,"Text, History, Ancienthistory",2018,4,1
9,648,Herrad of Landsberg,ato-de-gerona,https://uploads0.wikiart.org/images/ende/beato-de-gerona.jpg!Large.jpg,86990,miniature,,2020,10,0
47,649,Domenico Veneziano,beato-de-gerona-f-131v,https://uploads7.wikiart.org/images/ende/beato-de-gerona-f-131v.jpg!Large.jpg,44992,miniature,"Textile, History",2019,7,0
44,650,Leon Battista Alberti,beato-de-gerona-f-176r,https://uploads7.wikiart.org/images/ende/beato-de-gerona-f-176r.jpg!Large.jpg,93769,miniature,Botany,2020,5,0
11,651,Alberto Sotio,beato-de-gerona-f-176r-1,https://uploads0.wikiart.org/images/ende/beato-de-gerona-f-176r-1.jpg!Large.jpg,80143,miniature,Text,2019,1,0
45,652,Filippo Lippi,beato-de-gerona-f-176v,https://uploads7.wikiart.org/images/ende/beato-de-gerona-f-176v.jpg!Large.jpg,88059,miniature,,2020,8,0
26,653,Toros Roslin,beato-de-gerona-1,https://uploads2.wikiart.org/images/ende/beato-de-gerona-1.jpg!Large.jpg,24810,miniature,Textile,2019,5,1
5,654,Ende,beato-de-gerona-2,https://uploads2.wikiart.org/images/ende/beato-de-gerona-2.jpg!Large.jpg,73355,miniature,"History, Ancienthistory, Middleages, Mythology",2020,4,0
17,655,Gentile da Fabriano,visi-n-del-profeta-daniel,https://uploads1.wikiart.org/images/ende/visi-n-del-profeta-daniel.jpg!Large.jpg,85464,miniature,Text,2020,9,0
6,656,Romanesque Architecture,abbaye-saint-philibert-de-tournus-france-c-1000,https://uploads3.wikiart.org/00312/images/romanesque-architecture/abbaye-saint-philibert-de-tournus-france-c-1000.jpg!Large.jpg,40091,architecture,"Medievalarchitecture, Landmark, Building, Church, Facade, Placeofworship, Tower, Historicsite, Sky",2020,8,0
6,657,Romanesque Architecture,abbaye-saint-philibert-de-tournus-france-c-1001.jpeg!Large.jpeg,https://uploads7.wikiart.org/00312/images/romanesque-architecture/abbaye-saint-philibert-de-tournus-france-c-1000-1.jpeg!Large.jpeg,81748,architecture,"Arch, Arcade, Building, Holyplaces, Medievalarchitecture, Column, Vault",2018,9,0
5,658,Ende,baye-saint-philibert-de-tournus-france-c-1002,https://uploads5.wikiart.org/00312/images/romanesque-architecture/abbaye-saint-philibert-de-tournus-france-c-1000-2.jpg!Large.jpg,47745,architecture,"Medievalarchitecture, Building, Landmark, Town, Fortification, History, Arch, Historicsite",2018,1,0
34,659,Cennino Cennini,church-of-st-denis-li-ge-belgium-c-1000,https://uploads3.wikiart.org/00312/images/romanesque-architecture/church-of-st-denis-li-ge-belgium-c-1000.jpg,70476,architecture,"Town, Medievalarchitecture, Tower, Building",2019,5,0
42,660,Jacopo Bellini,the-monastery-of-san-vittore-alle-chiuse-genga-italy-1011-1,https://uploads6.wikiart.org/00311/images/romanesque-architecture/the-monastery-of-san-vittore-alle-chiuse-genga-italy-1011-1.jpg!Large.jpg,67933,architecture,"Castle, Historicsite, Fortification, Building, Medievalarchitecture, Ruins",2021,10,0
4,661,Ivan Rutkovych,portal-bamberg-cathedral-germany-1012,https://uploads2.wikiart.org/00312/images/romanesque-architecture/portal-bamberg-cathedral-germany-1012.jpg!Large.jpg,98222,architecture,"Arch, Medievalarchitecture, Holyplaces, Building, Facade, Door, Classicalarchitecture, Church, Stonecarving",2018,3,0
33,662,Luca di Tommé,bamberg-cathedral-germany-1012,https://uploads4.wikiart.org/00312/images/romanesque-architecture/bamberg-cathedral-germany-1012.jpg!Large.jpg,72689,architecture,"Spire, Landmark, Steeple, Medievalarchitecture, Building, Cathedral, Gothicarchitecture, Sky, Placeofworship",2021,3,0
38,663,Donatello,interior-of-speyer-cathedral-germany-c-1030,https://uploads8.wikiart.org/00311/images/romanesque-architecture/interior-of-speyer-cathedral-germany-c-1030.jpg!Large.jpg,76527,architecture,"Building, Holyplaces, Arch, Aisle, Arcade, Placeofworship, Church, Cathedral",2021,5,0
32,664,Giovanni da Milano,speyer-cathedral-germany-c-1030,https://uploads5.wikiart.org/00311/images/romanesque-architecture/speyer-cathedral-germany-c-1030.jpg!Large.jpg,89717,architecture,"Landmark, Building, Placeofworship, Medievalarchitecture, Church, Sky, Classicalarchitecture, Basilica",2021,10,0
18,665,Master Francke,speyer-cathedral-germany-c-1031,https://uploads7.wikiart.org/00311/images/romanesque-architecture/speyer-cathedral-germany-c-1030-1.jpg!Large.jpg,85428,architecture,"Landmark, Spire, Steeple, Building, Medievalarchitecture, Placeofworship, Cathedral, Church, City",2020,7,0
18,666,Master Francke,capitel-speyer-cathedral-germany-c-1030,https://uploads4.wikiart.org/00311/images/romanesque-architecture/capitel-speyer-cathedral-germany-c-1030.jpg!Large.jpg,74808,architecture,"Column, Stonecarving, Carving, Font, Relief",2020,3,0
26,667,Toros Roslin,interior-of-speyer-cathedral-germany-c-1031,https://uploads1.wikiart.org/00311/images/romanesque-architecture/interior-of-speyer-cathedral-germany-c-1030-1.jpg!Large.jpg,20371,architecture,"Column, Arch, Holyplaces, Arcade, Building, Medievalarchitecture, Crypt, Vault, Byzantinearchitecture",2018,8,1
21,668,Pisanello,terior-of-st-michael-s-church-hildesheim-germany-1031,https://uploads2.wikiart.org/00312/images/romanesque-architecture/interior-of-st-michael-s-church-hildesheim-germany-1031.jpg!Large.jpg,50369,architecture,"Arch, Landmark, Building, Symmetry, Arcade, Ceiling, Line",2019,3,0
17,669,Gentile da Fabriano,st-michael-s-church-hildesheim-germany-1031,https://uploads8.wikiart.org/00312/images/romanesque-architecture/st-michael-s-church-hildesheim-germany-1031.jpg!Large.jpg,52450,architecture,"Landmark, Medievalarchitecture, Building, Sky, Church, Placeofworship, Historicsite, Cathedral",2019,6,0
49,670,Nuno Gonçalves,cerisy-abbey-normandy-france-1032-1,https://uploads0.wikiart.org/00311/images/romanesque-architecture/cerisy-abbey-normandy-france-1032-1.jpg!Large.jpg,91460,architecture,"Placeofworship, Landmark, Property, Medievalarchitecture, Church, Building, Steeple, Chapel, Château",2019,6,0
18,671,Master Francke,collegiate-church-of-saint-gertrude-nivelles-belgium-c-1040,https://uploads6.wikiart.org/00312/images/romanesque-architecture/collegiate-church-of-saint-gertrude-nivelles-belgium-c-1040.jpg!Large.jpg,48623,architecture,"Building, Property, Landmark, Church, Placeofworship, Medievalarchitecture, Sky, Parish, Cathedral",2021,3,0
45,672,Filippo Lippi,interior-collegiate-church-of-saint-gertrude-nivelles-belgium-c-1040,https://uploads6.wikiart.org/00312/images/romanesque-architecture/interior-collegiate-church-of-saint-gertrude-nivelles-belgium-c-1040.jpg!Large.jpg,14925,architecture,"Arch, Holyplaces, Building, Medievalarchitecture, Aisle, Vault, Crypt, Arcade, Column",2019,4,1
